timestamp,plant_name,plant_type,capacity_mw,generation_mw,capacity_factor,latitude,longitude
2020-12-23 06:00:00,Dharwad_Wind_Farm,wind,80,11.342,0.1418,15.5,75.0
2020-12-23 07:00:00,Dharwad_Wind_Farm,wind,80,2.869,0.0359,15.5,75.0
2020-12-23 08:00:00,Dharwad_Wind_Farm,wind,80,1.243,0.0155,15.5,75.0
2020-12-23 09:00:00,Dharwad_Wind_Farm,wind,80,4.497,0.0562,15.5,75.0
2020-12-23 10:00:00,Dharwad_Wind_Farm,wind,80,2.095,0.0262,15.5,75.0
2020-12-23 11:00:00,Dharwad_Wind_Farm,wind,80,13.008,0.1626,15.5,75.0
2020-12-23 12:00:00,Dharwad_Wind_Farm,wind,80,3.862,0.0483,15.5,75.0
2020-12-23 13:00:00,Dharwad_Wind_Farm,wind,80,5.059,0.0632,15.5,75.0
2020-12-23 14:00:00,Dharwad_Wind_Farm,wind,80,6.934,0.0867,15.5,75.0
2020-12-23 15:00:00,Dharwad_Wind_Farm,wind,80,1.401,0.0175,15.5,75.0
2020-12-23 16:00:00,Dharwad_Wind_Farm,wind,80,5.712,0.0714,15.5,75.0
2020-12-23 17:00:00,Dharwad_Wind_Farm,wind,80,9.402,0.1175,15.5,75.0
2020-12-23 18:00:00,Dharwad_Wind_Farm,wind,80,11.739,0.1467,15.5,75.0
2020-12-23 19:00:00,Dharwad_Wind_Farm,wind,80,5.915,0.0739,15.5,75.0
2020-12-23 20:00:00,Dharwad_Wind_Farm,wind,80,0.514,0.0064,15.5,75.0
2020-12-23 21:00:00,Dharwad_Wind_Farm,wind,80,1.313,0.0164,15.5,75.0
2020-12-23 22:00:00,Dharwad_Wind_Farm,wind,80,7.271,0.0909,15.5,75.0
2020-12-23 23:00:00,Dharwad_Wind_Farm,wind,80,3.767,0.0471,15.5,75.0
2020-12-24 00:00:00,Dharwad_Wind_Farm,wind,80,5.467,0.0683,15.5,75.0
2020-12-24 01:00:00,Dharwad_Wind_Farm,wind,80,0.337,0.0042,15.5,75.0
2020-12-24 02:00:00,Dharwad_Wind_Farm,wind,80,3.59,0.0449,15.5,75.0
2020-12-24 03:00:00,Dharwad_Wind_Farm,wind,80,0.532,0.0067,15.5,75.0
2020-12-24 04:00:00,Dharwad_Wind_Farm,wind,80,8.176,0.1022,15.5,75.0
2020-12-24 05:00:00,Dharwad_Wind_Farm,wind,80,10.247,0.1281,15.5,75.0
2020-12-24 06:00:00,Dharwad_Wind_Farm,wind,80,2.925,0.0366,15.5,75.0
2020-12-24 07:00:00,Dharwad_Wind_Farm,wind,80,4.396,0.0549,15.5,75.0
2020-12-24 08:00:00,Dharwad_Wind_Farm,wind,80,3.496,0.0437,15.5,75.0
2020-12-24 09:00:00,Dharwad_Wind_Farm,wind,80,5.076,0.0634,15.5,75.0
2020-12-24 10:00:00,Dharwad_Wind_Farm,wind,80,6.447,0.0806,15.5,75.0
2020-12-24 11:00:00,Dharwad_Wind_Farm,wind,80,13.502,0.1688,15.5,75.0
2020-12-24 12:00:00,Dharwad_Wind_Farm,wind,80,3.274,0.0409,15.5,75.0
2020-12-24 13:00:00,Dharwad_Wind_Farm,wind,80,2.423,0.0303,15.5,75.0
2020-12-24 14:00:00,Dharwad_Wind_Farm,wind,80,7.818,0.0977,15.5,75.0
2020-12-24 15:00:00,Dharwad_Wind_Farm,wind,80,5.472,0.0684,15.5,75.0
2020-12-24 16:00:00,Dharwad_Wind_Farm,wind,80,2.406,0.0301,15.5,75.0
2020-12-24 17:00:00,Dharwad_Wind_Farm,wind,80,3.708,0.0464,15.5,75.0
2020-12-24 18:00:00,Dharwad_Wind_Farm,wind,80,6.371,0.0796,15.5,75.0
2020-12-24 19:00:00,Dharwad_Wind_Farm,wind,80,1.62,0.0203,15.5,75.0
2020-12-24 20:00:00,Dharwad_Wind_Farm,wind,80,1.56,0.0195,15.5,75.0
2020-12-24 21:00:00,Dharwad_Wind_Farm,wind,80,5.821,0.0728,15.5,75.0
2020-12-24 22:00:00,Dharwad_Wind_Farm,wind,80,0.871,0.0109,15.5,75.0
2020-12-24 23:00:00,Dharwad_Wind_Farm,wind,80,2.373,0.0297,15.5,75.0
2020-12-25 00:00:00,Dharwad_Wind_Farm,wind,80,5.008,0.0626,15.5,75.0
2020-12-25 01:00:00,Dharwad_Wind_Farm,wind,80,9.558,0.1195,15.5,75.0
2020-12-25 02:00:00,Dharwad_Wind_Farm,wind,80,5.99,0.0749,15.5,75.0
2020-12-25 03:00:00,Dharwad_Wind_Farm,wind,80,2.399,0.03,15.5,75.0
2020-12-25 04:00:00,Dharwad_Wind_Farm,wind,80,2.689,0.0336,15.5,75.0
2020-12-25 05:00:00,Dharwad_Wind_Farm,wind,80,4.719,0.059,15.5,75.0
2020-12-25 06:00:00,Dharwad_Wind_Farm,wind,80,5.912,0.0739,15.5,75.0
2020-12-25 07:00:00,Dharwad_Wind_Farm,wind,80,9.427,0.1178,15.5,75.0
2020-12-25 08:00:00,Dharwad_Wind_Farm,wind,80,3.387,0.0423,15.5,75.0
2020-12-25 09:00:00,Dharwad_Wind_Farm,wind,80,1.093,0.0137,15.5,75.0
2020-12-25 10:00:00,Dharwad_Wind_Farm,wind,80,5.787,0.0723,15.5,75.0
2020-12-25 11:00:00,Dharwad_Wind_Farm,wind,80,4.49,0.0561,15.5,75.0
2020-12-25 12:00:00,Dharwad_Wind_Farm,wind,80,12.531,0.1566,15.5,75.0
2020-12-25 13:00:00,Dharwad_Wind_Farm,wind,80,0.612,0.0076,15.5,75.0
2020-12-25 14:00:00,Dharwad_Wind_Farm,wind,80,1.681,0.021,15.5,75.0
2020-12-25 15:00:00,Dharwad_Wind_Farm,wind,80,5.477,0.0685,15.5,75.0
2020-12-25 16:00:00,Dharwad_Wind_Farm,wind,80,0.916,0.0114,15.5,75.0
2020-12-25 17:00:00,Dharwad_Wind_Farm,wind,80,1.837,0.023,15.5,75.0
2020-12-25 18:00:00,Dharwad_Wind_Farm,wind,80,3.245,0.0406,15.5,75.0
2020-12-25 19:00:00,Dharwad_Wind_Farm,wind,80,1.71,0.0214,15.5,75.0
2020-12-25 20:00:00,Dharwad_Wind_Farm,wind,80,2.227,0.0278,15.5,75.0
2020-12-25 21:00:00,Dharwad_Wind_Farm,wind,80,11.561,0.1445,15.5,75.0
2020-12-25 22:00:00,Dharwad_Wind_Farm,wind,80,2.953,0.0369,15.5,75.0
2020-12-25 23:00:00,Dharwad_Wind_Farm,wind,80,9.245,0.1156,15.5,75.0
2020-12-26 00:00:00,Dharwad_Wind_Farm,wind,80,1.067,0.0133,15.5,75.0
2020-12-26 01:00:00,Dharwad_Wind_Farm,wind,80,2.417,0.0302,15.5,75.0
2020-12-26 02:00:00,Dharwad_Wind_Farm,wind,80,7.353,0.0919,15.5,75.0
2020-12-26 03:00:00,Dharwad_Wind_Farm,wind,80,3.579,0.0447,15.5,75.0
2020-12-26 04:00:00,Dharwad_Wind_Farm,wind,80,3.688,0.0461,15.5,75.0
2020-12-26 05:00:00,Dharwad_Wind_Farm,wind,80,12.985,0.1623,15.5,75.0
2020-12-26 06:00:00,Dharwad_Wind_Farm,wind,80,4.112,0.0514,15.5,75.0
2020-12-26 07:00:00,Dharwad_Wind_Farm,wind,80,1.228,0.0154,15.5,75.0
2020-12-26 08:00:00,Dharwad_Wind_Farm,wind,80,11.532,0.1442,15.5,75.0
2020-12-26 09:00:00,Dharwad_Wind_Farm,wind,80,1.225,0.0153,15.5,75.0
2020-12-26 10:00:00,Dharwad_Wind_Farm,wind,80,7.963,0.0995,15.5,75.0
2020-12-26 11:00:00,Dharwad_Wind_Farm,wind,80,2.946,0.0368,15.5,75.0
2020-12-26 12:00:00,Dharwad_Wind_Farm,wind,80,6.36,0.0795,15.5,75.0
2020-12-26 13:00:00,Dharwad_Wind_Farm,wind,80,0.803,0.01,15.5,75.0
2020-12-26 14:00:00,Dharwad_Wind_Farm,wind,80,8.139,0.1017,15.5,75.0
2020-12-26 15:00:00,Dharwad_Wind_Farm,wind,80,0.255,0.0032,15.5,75.0
2020-12-26 16:00:00,Dharwad_Wind_Farm,wind,80,0.81,0.0101,15.5,75.0
2020-12-26 17:00:00,Dharwad_Wind_Farm,wind,80,1.933,0.0242,15.5,75.0
2020-12-26 18:00:00,Dharwad_Wind_Farm,wind,80,1.57,0.0196,15.5,75.0
2020-12-26 19:00:00,Dharwad_Wind_Farm,wind,80,2.109,0.0264,15.5,75.0
2020-12-26 20:00:00,Dharwad_Wind_Farm,wind,80,4.999,0.0625,15.5,75.0
2020-12-26 21:00:00,Dharwad_Wind_Farm,wind,80,3.45,0.0431,15.5,75.0
2020-12-26 22:00:00,Dharwad_Wind_Farm,wind,80,8.96,0.112,15.5,75.0
2020-12-26 23:00:00,Dharwad_Wind_Farm,wind,80,2.783,0.0348,15.5,75.0
2020-12-27 00:00:00,Dharwad_Wind_Farm,wind,80,1.68,0.021,15.5,75.0
2020-12-27 01:00:00,Dharwad_Wind_Farm,wind,80,9.707,0.1213,15.5,75.0
2020-12-27 02:00:00,Dharwad_Wind_Farm,wind,80,11.807,0.1476,15.5,75.0
2020-12-27 03:00:00,Dharwad_Wind_Farm,wind,80,0.174,0.0022,15.5,75.0
2020-12-27 04:00:00,Dharwad_Wind_Farm,wind,80,4.496,0.0562,15.5,75.0
2020-12-27 05:00:00,Dharwad_Wind_Farm,wind,80,2.71,0.0339,15.5,75.0
2020-12-27 06:00:00,Dharwad_Wind_Farm,wind,80,4.784,0.0598,15.5,75.0
2020-12-27 07:00:00,Dharwad_Wind_Farm,wind,80,1.218,0.0152,15.5,75.0
2020-12-27 08:00:00,Dharwad_Wind_Farm,wind,80,16.266,0.2033,15.5,75.0
2020-12-27 09:00:00,Dharwad_Wind_Farm,wind,80,0.273,0.0034,15.5,75.0
2020-12-27 10:00:00,Dharwad_Wind_Farm,wind,80,2.393,0.0299,15.5,75.0
2020-12-27 11:00:00,Dharwad_Wind_Farm,wind,80,5.076,0.0634,15.5,75.0
2020-12-27 12:00:00,Dharwad_Wind_Farm,wind,80,4.838,0.0605,15.5,75.0
2020-12-27 13:00:00,Dharwad_Wind_Farm,wind,80,5.121,0.064,15.5,75.0
2020-12-27 14:00:00,Dharwad_Wind_Farm,wind,80,11.297,0.1412,15.5,75.0
2020-12-27 15:00:00,Dharwad_Wind_Farm,wind,80,2.966,0.0371,15.5,75.0
2020-12-27 16:00:00,Dharwad_Wind_Farm,wind,80,12.014,0.1502,15.5,75.0
2020-12-27 17:00:00,Dharwad_Wind_Farm,wind,80,0.0,0.0,15.5,75.0
2020-12-27 18:00:00,Dharwad_Wind_Farm,wind,80,1.152,0.0144,15.5,75.0
2020-12-27 19:00:00,Dharwad_Wind_Farm,wind,80,10.937,0.1367,15.5,75.0
2020-12-27 20:00:00,Dharwad_Wind_Farm,wind,80,0.311,0.0039,15.5,75.0
2020-12-27 21:00:00,Dharwad_Wind_Farm,wind,80,2.53,0.0316,15.5,75.0
2020-12-27 22:00:00,Dharwad_Wind_Farm,wind,80,6.174,0.0772,15.5,75.0
2020-12-27 23:00:00,Dharwad_Wind_Farm,wind,80,5.563,0.0695,15.5,75.0
2020-12-28 00:00:00,Dharwad_Wind_Farm,wind,80,4.097,0.0512,15.5,75.0
2020-12-28 01:00:00,Dharwad_Wind_Farm,wind,80,8.839,0.1105,15.5,75.0
2020-12-28 02:00:00,Dharwad_Wind_Farm,wind,80,12.301,0.1538,15.5,75.0
2020-12-28 03:00:00,Dharwad_Wind_Farm,wind,80,1.728,0.0216,15.5,75.0
2020-12-28 04:00:00,Dharwad_Wind_Farm,wind,80,1.81,0.0226,15.5,75.0
2020-12-28 05:00:00,Dharwad_Wind_Farm,wind,80,1.376,0.0172,15.5,75.0
2020-12-28 06:00:00,Dharwad_Wind_Farm,wind,80,6.035,0.0754,15.5,75.0
2020-12-28 07:00:00,Dharwad_Wind_Farm,wind,80,3.338,0.0417,15.5,75.0
2020-12-28 08:00:00,Dharwad_Wind_Farm,wind,80,4.174,0.0522,15.5,75.0
2020-12-28 09:00:00,Dharwad_Wind_Farm,wind,80,0.424,0.0053,15.5,75.0
2020-12-28 10:00:00,Dharwad_Wind_Farm,wind,80,2.68,0.0335,15.5,75.0
2020-12-28 11:00:00,Dharwad_Wind_Farm,wind,80,4.11,0.0514,15.5,75.0
2020-12-28 12:00:00,Dharwad_Wind_Farm,wind,80,3.222,0.0403,15.5,75.0
2020-12-28 13:00:00,Dharwad_Wind_Farm,wind,80,2.441,0.0305,15.5,75.0
2020-12-28 14:00:00,Dharwad_Wind_Farm,wind,80,4.968,0.0621,15.5,75.0
2020-12-28 15:00:00,Dharwad_Wind_Farm,wind,80,1.664,0.0208,15.5,75.0
2020-12-28 16:00:00,Dharwad_Wind_Farm,wind,80,3.518,0.044,15.5,75.0
2020-12-28 17:00:00,Dharwad_Wind_Farm,wind,80,8.123,0.1015,15.5,75.0
2020-12-28 18:00:00,Dharwad_Wind_Farm,wind,80,18.608,0.2326,15.5,75.0
2020-12-28 19:00:00,Dharwad_Wind_Farm,wind,80,1.082,0.0135,15.5,75.0
2020-12-28 20:00:00,Dharwad_Wind_Farm,wind,80,1.465,0.0183,15.5,75.0
2020-12-28 21:00:00,Dharwad_Wind_Farm,wind,80,0.62,0.0077,15.5,75.0
2020-12-28 22:00:00,Dharwad_Wind_Farm,wind,80,7.728,0.0966,15.5,75.0
2020-12-28 23:00:00,Dharwad_Wind_Farm,wind,80,5.107,0.0638,15.5,75.0
2020-12-29 00:00:00,Dharwad_Wind_Farm,wind,80,2.858,0.0357,15.5,75.0
2020-12-29 01:00:00,Dharwad_Wind_Farm,wind,80,1.819,0.0227,15.5,75.0
2020-12-29 02:00:00,Dharwad_Wind_Farm,wind,80,4.491,0.0561,15.5,75.0
2020-12-29 03:00:00,Dharwad_Wind_Farm,wind,80,1.461,0.0183,15.5,75.0
2020-12-29 04:00:00,Dharwad_Wind_Farm,wind,80,5.814,0.0727,15.5,75.0
2020-12-29 05:00:00,Dharwad_Wind_Farm,wind,80,2.488,0.0311,15.5,75.0
2020-12-29 06:00:00,Dharwad_Wind_Farm,wind,80,1.392,0.0174,15.5,75.0
2020-12-29 07:00:00,Dharwad_Wind_Farm,wind,80,3.741,0.0468,15.5,75.0
2020-12-29 08:00:00,Dharwad_Wind_Farm,wind,80,6.366,0.0796,15.5,75.0
2020-12-29 09:00:00,Dharwad_Wind_Farm,wind,80,7.79,0.0974,15.5,75.0
2020-12-29 10:00:00,Dharwad_Wind_Farm,wind,80,3.492,0.0436,15.5,75.0
2020-12-29 11:00:00,Dharwad_Wind_Farm,wind,80,2.815,0.0352,15.5,75.0
2020-12-29 12:00:00,Dharwad_Wind_Farm,wind,80,4.371,0.0546,15.5,75.0
2020-12-29 13:00:00,Dharwad_Wind_Farm,wind,80,15.472,0.1934,15.5,75.0
2020-12-29 14:00:00,Dharwad_Wind_Farm,wind,80,15.211,0.1901,15.5,75.0
2020-12-29 15:00:00,Dharwad_Wind_Farm,wind,80,3.404,0.0425,15.5,75.0
2020-12-29 16:00:00,Dharwad_Wind_Farm,wind,80,0.48,0.006,15.5,75.0
2020-12-29 17:00:00,Dharwad_Wind_Farm,wind,80,1.054,0.0132,15.5,75.0
2020-12-29 18:00:00,Dharwad_Wind_Farm,wind,80,12.664,0.1583,15.5,75.0
2020-12-29 19:00:00,Dharwad_Wind_Farm,wind,80,12.019,0.1502,15.5,75.0
2020-12-29 20:00:00,Dharwad_Wind_Farm,wind,80,1.234,0.0154,15.5,75.0
2020-12-29 21:00:00,Dharwad_Wind_Farm,wind,80,1.781,0.0223,15.5,75.0
2020-12-29 22:00:00,Dharwad_Wind_Farm,wind,80,4.053,0.0507,15.5,75.0
2020-12-29 23:00:00,Dharwad_Wind_Farm,wind,80,3.061,0.0383,15.5,75.0
2020-12-30 00:00:00,Dharwad_Wind_Farm,wind,80,3.849,0.0481,15.5,75.0
2020-12-30 01:00:00,Dharwad_Wind_Farm,wind,80,3.201,0.04,15.5,75.0
2020-12-30 02:00:00,Dharwad_Wind_Farm,wind,80,1.282,0.016,15.5,75.0
2020-12-30 03:00:00,Dharwad_Wind_Farm,wind,80,0.576,0.0072,15.5,75.0
2020-12-30 04:00:00,Dharwad_Wind_Farm,wind,80,0.0,0.0,15.5,75.0
2020-12-30 05:00:00,Dharwad_Wind_Farm,wind,80,11.884,0.1485,15.5,75.0
2020-12-30 06:00:00,Dharwad_Wind_Farm,wind,80,3.407,0.0426,15.5,75.0
2020-12-30 07:00:00,Dharwad_Wind_Farm,wind,80,3.289,0.0411,15.5,75.0
2020-12-30 08:00:00,Dharwad_Wind_Farm,wind,80,5.069,0.0634,15.5,75.0
2020-12-30 09:00:00,Dharwad_Wind_Farm,wind,80,21.483,0.2685,15.5,75.0
2020-12-30 10:00:00,Dharwad_Wind_Farm,wind,80,1.13,0.0141,15.5,75.0
2020-12-30 11:00:00,Dharwad_Wind_Farm,wind,80,1.317,0.0165,15.5,75.0
2020-12-30 12:00:00,Dharwad_Wind_Farm,wind,80,0.962,0.012,15.5,75.0
2020-12-30 13:00:00,Dharwad_Wind_Farm,wind,80,5.352,0.0669,15.5,75.0
2020-12-30 14:00:00,Dharwad_Wind_Farm,wind,80,2.413,0.0302,15.5,75.0
2020-12-30 15:00:00,Dharwad_Wind_Farm,wind,80,6.504,0.0813,15.5,75.0
2020-12-30 16:00:00,Dharwad_Wind_Farm,wind,80,2.474,0.0309,15.5,75.0
2020-12-30 17:00:00,Dharwad_Wind_Farm,wind,80,7.417,0.0927,15.5,75.0
2020-12-30 18:00:00,Dharwad_Wind_Farm,wind,80,3.177,0.0397,15.5,75.0
2020-12-30 19:00:00,Dharwad_Wind_Farm,wind,80,4.203,0.0525,15.5,75.0
2020-12-30 20:00:00,Dharwad_Wind_Farm,wind,80,0.799,0.01,15.5,75.0
2020-12-30 21:00:00,Dharwad_Wind_Farm,wind,80,3.339,0.0417,15.5,75.0
2020-12-30 22:00:00,Dharwad_Wind_Farm,wind,80,6.094,0.0762,15.5,75.0
2020-12-30 23:00:00,Dharwad_Wind_Farm,wind,80,11.582,0.1448,15.5,75.0
2020-12-31 00:00:00,Dharwad_Wind_Farm,wind,80,2.392,0.0299,15.5,75.0
2020-12-31 01:00:00,Dharwad_Wind_Farm,wind,80,6.178,0.0772,15.5,75.0
2020-12-31 02:00:00,Dharwad_Wind_Farm,wind,80,16.023,0.2003,15.5,75.0
2020-12-31 03:00:00,Dharwad_Wind_Farm,wind,80,0.865,0.0108,15.5,75.0
2020-12-31 04:00:00,Dharwad_Wind_Farm,wind,80,2.786,0.0348,15.5,75.0
2020-12-31 05:00:00,Dharwad_Wind_Farm,wind,80,6.412,0.0802,15.5,75.0
2020-12-31 06:00:00,Dharwad_Wind_Farm,wind,80,1.035,0.0129,15.5,75.0
2020-12-31 07:00:00,Dharwad_Wind_Farm,wind,80,0.419,0.0052,15.5,75.0
2020-12-31 08:00:00,Dharwad_Wind_Farm,wind,80,5.648,0.0706,15.5,75.0
2020-12-31 09:00:00,Dharwad_Wind_Farm,wind,80,4.121,0.0515,15.5,75.0
2020-12-31 10:00:00,Dharwad_Wind_Farm,wind,80,3.759,0.047,15.5,75.0
2020-12-31 11:00:00,Dharwad_Wind_Farm,wind,80,0.413,0.0052,15.5,75.0
2020-12-31 12:00:00,Dharwad_Wind_Farm,wind,80,3.48,0.0435,15.5,75.0
2020-12-31 13:00:00,Dharwad_Wind_Farm,wind,80,5.961,0.0745,15.5,75.0
2020-12-31 14:00:00,Dharwad_Wind_Farm,wind,80,1.498,0.0187,15.5,75.0
2020-12-31 15:00:00,Dharwad_Wind_Farm,wind,80,1.58,0.0197,15.5,75.0
2020-12-31 16:00:00,Dharwad_Wind_Farm,wind,80,26.862,0.3358,15.5,75.0
2020-12-31 17:00:00,Dharwad_Wind_Farm,wind,80,3.351,0.0419,15.5,75.0
2020-12-31 18:00:00,Dharwad_Wind_Farm,wind,80,6.188,0.0774,15.5,75.0
2020-12-31 19:00:00,Dharwad_Wind_Farm,wind,80,1.938,0.0242,15.5,75.0
2020-12-31 20:00:00,Dharwad_Wind_Farm,wind,80,2.321,0.029,15.5,75.0
2020-12-31 21:00:00,Dharwad_Wind_Farm,wind,80,5.56,0.0695,15.5,75.0
2020-12-31 22:00:00,Dharwad_Wind_Farm,wind,80,12.496,0.1562,15.5,75.0
2020-12-31 23:00:00,Dharwad_Wind_Farm,wind,80,3.442,0.043,15.5,75.0
2021-01-01 00:00:00,Dharwad_Wind_Farm,wind,80,1.336,0.0167,15.5,75.0
2021-01-01 01:00:00,Dharwad_Wind_Farm,wind,80,3.044,0.0381,15.5,75.0
2021-01-01 02:00:00,Dharwad_Wind_Farm,wind,80,0.713,0.0089,15.5,75.0
2021-01-01 03:00:00,Dharwad_Wind_Farm,wind,80,0.167,0.0021,15.5,75.0
2021-01-01 04:00:00,Dharwad_Wind_Farm,wind,80,4.587,0.0573,15.5,75.0
2021-01-01 05:00:00,Dharwad_Wind_Farm,wind,80,2.877,0.036,15.5,75.0
2021-01-01 06:00:00,Dharwad_Wind_Farm,wind,80,0.4,0.005,15.5,75.0
2021-01-01 07:00:00,Dharwad_Wind_Farm,wind,80,0.483,0.006,15.5,75.0
2021-01-01 08:00:00,Dharwad_Wind_Farm,wind,80,1.443,0.018,15.5,75.0
2021-01-01 09:00:00,Dharwad_Wind_Farm,wind,80,4.911,0.0614,15.5,75.0
2021-01-01 10:00:00,Dharwad_Wind_Farm,wind,80,2.985,0.0373,15.5,75.0
2021-01-01 11:00:00,Dharwad_Wind_Farm,wind,80,10.347,0.1293,15.5,75.0
2021-01-01 12:00:00,Dharwad_Wind_Farm,wind,80,4.912,0.0614,15.5,75.0
2021-01-01 13:00:00,Dharwad_Wind_Farm,wind,80,0.193,0.0024,15.5,75.0
2021-01-01 14:00:00,Dharwad_Wind_Farm,wind,80,11.444,0.143,15.5,75.0
2021-01-01 15:00:00,Dharwad_Wind_Farm,wind,80,1.764,0.0221,15.5,75.0
2021-01-01 16:00:00,Dharwad_Wind_Farm,wind,80,1.137,0.0142,15.5,75.0
2021-01-01 17:00:00,Dharwad_Wind_Farm,wind,80,6.622,0.0828,15.5,75.0
2021-01-01 18:00:00,Dharwad_Wind_Farm,wind,80,1.768,0.0221,15.5,75.0
2021-01-01 19:00:00,Dharwad_Wind_Farm,wind,80,5.172,0.0646,15.5,75.0
2021-01-01 20:00:00,Dharwad_Wind_Farm,wind,80,9.766,0.1221,15.5,75.0
2021-01-01 21:00:00,Dharwad_Wind_Farm,wind,80,3.557,0.0445,15.5,75.0
2021-01-01 22:00:00,Dharwad_Wind_Farm,wind,80,2.174,0.0272,15.5,75.0
2021-01-01 23:00:00,Dharwad_Wind_Farm,wind,80,3.452,0.0431,15.5,75.0
2021-01-02 00:00:00,Dharwad_Wind_Farm,wind,80,7.529,0.0941,15.5,75.0
2021-01-02 01:00:00,Dharwad_Wind_Farm,wind,80,2.68,0.0335,15.5,75.0
2021-01-02 02:00:00,Dharwad_Wind_Farm,wind,80,5.678,0.071,15.5,75.0
2021-01-02 03:00:00,Dharwad_Wind_Farm,wind,80,17.379,0.2172,15.5,75.0
2021-01-02 04:00:00,Dharwad_Wind_Farm,wind,80,13.028,0.1628,15.5,75.0
2021-01-02 05:00:00,Dharwad_Wind_Farm,wind,80,4.272,0.0534,15.5,75.0
2021-01-02 06:00:00,Dharwad_Wind_Farm,wind,80,0.63,0.0079,15.5,75.0
2021-01-02 07:00:00,Dharwad_Wind_Farm,wind,80,5.864,0.0733,15.5,75.0
2021-01-02 08:00:00,Dharwad_Wind_Farm,wind,80,1.016,0.0127,15.5,75.0
2021-01-02 09:00:00,Dharwad_Wind_Farm,wind,80,5.5,0.0688,15.5,75.0
2021-01-02 10:00:00,Dharwad_Wind_Farm,wind,80,2.791,0.0349,15.5,75.0
2021-01-02 11:00:00,Dharwad_Wind_Farm,wind,80,4.699,0.0587,15.5,75.0
2021-01-02 12:00:00,Dharwad_Wind_Farm,wind,80,5.221,0.0653,15.5,75.0
2021-01-02 13:00:00,Dharwad_Wind_Farm,wind,80,15.845,0.1981,15.5,75.0
2021-01-02 14:00:00,Dharwad_Wind_Farm,wind,80,1.161,0.0145,15.5,75.0
2021-01-02 15:00:00,Dharwad_Wind_Farm,wind,80,1.364,0.017,15.5,75.0
2021-01-02 16:00:00,Dharwad_Wind_Farm,wind,80,6.179,0.0772,15.5,75.0
2021-01-02 17:00:00,Dharwad_Wind_Farm,wind,80,3.274,0.0409,15.5,75.0
2021-01-02 18:00:00,Dharwad_Wind_Farm,wind,80,3.903,0.0488,15.5,75.0
2021-01-02 19:00:00,Dharwad_Wind_Farm,wind,80,13.807,0.1726,15.5,75.0
2021-01-02 20:00:00,Dharwad_Wind_Farm,wind,80,6.814,0.0852,15.5,75.0
2021-01-02 21:00:00,Dharwad_Wind_Farm,wind,80,3.019,0.0377,15.5,75.0
2021-01-02 22:00:00,Dharwad_Wind_Farm,wind,80,0.0,0.0,15.5,75.0
2021-01-02 23:00:00,Dharwad_Wind_Farm,wind,80,5.025,0.0628,15.5,75.0
2021-01-03 00:00:00,Dharwad_Wind_Farm,wind,80,2.473,0.0309,15.5,75.0
2021-01-03 01:00:00,Dharwad_Wind_Farm,wind,80,3.437,0.043,15.5,75.0
2021-01-03 02:00:00,Dharwad_Wind_Farm,wind,80,5.062,0.0633,15.5,75.0
2021-01-03 03:00:00,Dharwad_Wind_Farm,wind,80,6.657,0.0832,15.5,75.0
2021-01-03 04:00:00,Dharwad_Wind_Farm,wind,80,14.95,0.1869,15.5,75.0
2021-01-03 05:00:00,Dharwad_Wind_Farm,wind,80,10.265,0.1283,15.5,75.0
2021-01-03 06:00:00,Dharwad_Wind_Farm,wind,80,4.289,0.0536,15.5,75.0
2021-01-03 07:00:00,Dharwad_Wind_Farm,wind,80,2.165,0.0271,15.5,75.0
2021-01-03 08:00:00,Dharwad_Wind_Farm,wind,80,2.653,0.0332,15.5,75.0
2021-01-03 09:00:00,Dharwad_Wind_Farm,wind,80,0.277,0.0035,15.5,75.0
2021-01-03 10:00:00,Dharwad_Wind_Farm,wind,80,0.116,0.0015,15.5,75.0
2021-01-03 11:00:00,Dharwad_Wind_Farm,wind,80,0.04,0.0005,15.5,75.0
2021-01-03 12:00:00,Dharwad_Wind_Farm,wind,80,14.979,0.1872,15.5,75.0
2021-01-03 13:00:00,Dharwad_Wind_Farm,wind,80,2.929,0.0366,15.5,75.0
2021-01-03 14:00:00,Dharwad_Wind_Farm,wind,80,5.78,0.0723,15.5,75.0
2021-01-03 15:00:00,Dharwad_Wind_Farm,wind,80,0.828,0.0103,15.5,75.0
2021-01-03 16:00:00,Dharwad_Wind_Farm,wind,80,4.223,0.0528,15.5,75.0
2021-01-03 17:00:00,Dharwad_Wind_Farm,wind,80,3.472,0.0434,15.5,75.0
2021-01-03 18:00:00,Dharwad_Wind_Farm,wind,80,1.879,0.0235,15.5,75.0
2021-01-03 19:00:00,Dharwad_Wind_Farm,wind,80,5.772,0.0722,15.5,75.0
2021-01-03 20:00:00,Dharwad_Wind_Farm,wind,80,12.1,0.1512,15.5,75.0
2021-01-03 21:00:00,Dharwad_Wind_Farm,wind,80,6.573,0.0822,15.5,75.0
2021-01-03 22:00:00,Dharwad_Wind_Farm,wind,80,9.48,0.1185,15.5,75.0
2021-01-03 23:00:00,Dharwad_Wind_Farm,wind,80,0.066,0.0008,15.5,75.0
2021-01-04 00:00:00,Dharwad_Wind_Farm,wind,80,0.782,0.0098,15.5,75.0
2021-01-04 01:00:00,Dharwad_Wind_Farm,wind,80,4.142,0.0518,15.5,75.0
2021-01-04 02:00:00,Dharwad_Wind_Farm,wind,80,5.785,0.0723,15.5,75.0
